pre_class,post_class,edge_count,has_edge,contact_sum,contact_pairs,has_contact,n_pre_ligands,n_post_receptors,compat_score,compat_pairs
AIA,AVA,0,0,1439.0,2,1,2,1,1,FLP-1->NPR-4
AIA,AVB,0,0,208.0,1,1,2,1,0,
AIA,AVD,0,0,67.0,1,1,2,1,0,
AIA,AVE,0,0,0.0,0,0,2,1,0,
AIA,AVF,0,0,1394.0,2,1,2,2,0,
AIA,AVH,0,0,0.0,0,0,2,1,0,
AIA,AVJ,0,0,0.0,0,0,2,1,0,
AIA,AVK,0,0,0.0,0,0,2,0,0,
AIA,AVL,0,0,6018.0,1,1,2,1,0,
AIA,AVM,0,0,0.0,0,0,2,3,0,
AIA,AWA,1,1,3014.0,3,1,2,1,0,
AIA,AWB,0,0,2401.0,4,1,2,3,0,
AIA,BAG,0,0,0.0,0,0,2,2,1,FLP-1->NPR-4
AIA,BDU,0,0,0.0,0,0,2,3,1,FLP-1->NPR-4
AIA,CEP,0,0,1462.0,1,1,2,3,0,
AIA,DVA,0,0,0.0,0,0,2,4,0,
AIA,DVC,0,0,0.0,0,0,2,2,0,
AIA,FLP,0,0,0.0,0,0,2,3,0,
AIA,HSN,2,1,5522.0,3,1,2,3,0,
AIA,IL1,0,0,0.0,0,0,2,1,0,
AIA,IL2_DV,0,0,0.0,0,0,2,2,0,
AIA,IL2_LR,0,0,0.0,0,0,2,3,1,FLP-2->NPR-1
AIA,OLL,0,0,0.0,0,0,2,2,0,
AIA,OLQ,0,0,0.0,0,0,2,4,1,FLP-2->NPR-1
AIA,PLN,0,0,0.0,0,0,2,1,0,
AIA,PVC,0,0,0.0,0,0,2,2,0,
AIA,PVN,0,0,188.0,4,1,2,0,0,
AIA,PVP,0,0,0.0,0,0,2,2,0,
AIA,PVQ,0,0,7678.0,3,1,2,8,0,
AIA,PVR,0,0,0.0,0,0,2,2,0,
AIA,PVT,0,0,0.0,0,0,2,4,0,
AIA,RIA,0,0,0.0,0,0,2,4,0,
AIA,RIB,0,0,0.0,0,0,2,2,0,
AIA,RIC,0,0,0.0,0,0,2,6,0,
AIA,RID,0,0,0.0,0,0,2,3,0,
AIA,RIF,3,1,11250.0,3,1,2,2,0,
AIA,RIG,0,0,0.0,0,0,2,1,1,FLP-2->NPR-1
AIA,RIH,0,0,119.0,1,1,2,0,0,
AIA,RIM,0,0,0.0,0,0,2,3,0,
AIA,RIP,0,0,0.0,0,0,2,0,0,
AIA,RIR,0,0,455.0,1,1,2,0,0,
AIA,RIS,0,0,0.0,0,0,2,2,0,
AIA,RIV,0,0,0.0,0,0,2,2,2,FLP-1->NPR-4;FLP-2->NPR-1
AIA,RMD_DV,0,0,0.0,0,0,2,2,0,
AIA,RMD_LR,0,0,0.0,0,0,2,2,0,
AIA,RME_DV,0,0,0.0,0,0,2,4,0,
AIA,RME_LR,0,0,0.0,0,0,2,4,0,
AIA,RMF,0,0,0.0,0,0,2,1,0,
AIA,RMG,0,0,190.0,1,1,2,1,1,FLP-2->NPR-1
AIA,RMH,0,0,0.0,0,0,2,1,0,
AIA,SAA,0,0,0.0,0,0,2,1,1,FLP-2->NPR-1
AIA,SDQ,0,0,0.0,0,0,2,5,1,FLP-2->NPR-1
AIA,SIA,0,0,4513.0,2,1,2,5,0,
AIA,SIB,0,0,0.0,0,0,2,1,0,
AIA,SMB,0,0,4382.0,4,1,2,1,1,FLP-2->NPR-1
AIA,SMD,0,0,0.0,0,0,2,2,0,
AIA,URA,0,0,0.0,0,0,2,0,0,
AIA,URB,0,0,0.0,0,0,2,0,0,
AIA,URX,0,0,0.0,0,0,2,2,1,FLP-2->NPR-1
AIA,URY,0,0,0.0,0,0,2,3,0,
AIB,ADA,2,1,4991.0,4,1,0,0,0,
AIB,ADE,0,0,0.0,0,0,0,3,0,
AIB,ADF,0,0,1752.0,3,1,0,4,0,
AIB,ADL,0,0,15835.0,3,1,0,4,0,
AIB,AFD,0,0,5217.0,2,1,0,1,0,
AIB,AIA,0,0,47930.0,3,1,0,4,0,
AIB,AIM,0,0,4.0,1,1,0,2,0,
AIB,AIN,0,0,5825.0,2,1,0,0,0,
AIB,AIY,0,0,3258.0,2,1,0,5,0,
AIB,AIZ,0,0,22865.0,4,1,0,3,0,
AIB,ALA,0,0,0.0,0,0,0,0,0,
AIB,ALM,0,0,0.0,0,0,0,4,0,
AIB,ALN,0,0,0.0,0,0,0,3,0,
AIB,AQR,1,1,1770.0,2,1,0,1,0,
AIB,ASEL,0,0,18607.0,2,1,0,5,0,
AIB,ASER,0,0,26002.0,2,1,0,5,0,
AIB,ASG,0,0,8144.0,2,1,0,4,0,
AIB,ASH,0,0,8305.0,2,1,0,8,0,
AIB,ASI,0,0,1647.0,3,1,0,5,0,
AIB,ASJ,0,0,0.0,0,0,0,1,0,
AIB,ASK,0,0,9316.0,2,1,0,3,0,
AIB,AUA,1,1,579.0,3,1,0,5,0,
AIB,AVA,9,1,18516.0,4,1,0,1,0,
AIB,AVB,17,1,14416.0,2,1,0,1,0,
AIB,AVD,0,0,1471.0,3,1,0,1,0,
AIB,AVE,2,1,8783.0,4,1,0,1,0,
AIB,AVF,0,0,0.0,0,0,0,2,0,
AIB,AVH,0,0,8.0,1,1,0,1,0,
AIB,AVJ,0,0,0.0,0,0,0,1,0,
AIB,AVK,0,0,10691.0,4,1,0,0,0,
AIB,AVL,0,0,3543.0,2,1,0,1,0,
AIB,AVM,0,0,0.0,0,0,0,3,0,
AIB,AWA,0,0,440.0,3,1,0,1,0,
AIB,AWB,0,0,995.0,4,1,0,3,0,
AIB,BAG,1,1,731.0,2,1,0,2,0,
AIB,BDU,0,0,0.0,0,0,0,3,0,
AIB,CEP,0,0,0.0,0,0,0,3,0,
AIB,DVA,2,1,6621.0,2,1,0,4,0,
AIB,DVC,1,1,7974.0,2,1,0,2,0,
AIB,FLP,0,0,1777.0,4,1,0,3,0,
AIB,HSN,0,0,40.0,1,1,0,3,0,
AIB,IL1,0,0,381.0,2,1,0,1,0,
AIB,IL2_DV,0,0,375.0,2,1,0,2,0,
AIB,IL2_LR,0,0,0.0,0,0,0,3,0,
AIB,OLL,0,0,326.0,1,1,0,2,0,
AIB,OLQ,0,0,0.0,0,0,0,4,0,
AIB,PLN,0,0,0.0,0,0,0,1,0,
AIB,PVC,0,0,0.0,0,0,0,2,0,
AIB,PVN,0,0,0.0,0,0,0,0,0,
AIB,PVP,0,0,3698.0,2,1,0,2,0,
AIB,PVQ,0,0,2.0,1,1,0,8,0,
AIB,PVR,0,0,0.0,0,0,0,2,0,
AIB,PVT,0,0,6471.0,2,1,0,4,0,
AIB,RIA,1,1,1034.0,2,1,0,4,0,
AIB,RIB,15,1,5446.0,2,1,0,2,0,
AIB,RIC,0,0,4271.0,2,1,0,6,0,
AIB,RID,0,0,623.0,1,1,0,3,0,
AIB,RIF,0,0,1771.0,3,1,0,2,0,
AIB,RIG,1,1,13588.0,4,1,0,1,0,
AIB,RIH,0,0,0.0,0,0,0,0,0,
AIB,RIM,53,1,30297.0,4,1,0,3,0,
AIB,RIP,0,0,0.0,0,0,0,0,0,
AIB,RIR,0,0,963.0,2,1,0,0,0,
AIB,RIS,0,0,2666.0,2,1,0,2,0,
AIB,RIV,1,1,7071.0,4,1,0,2,0,
AIB,RMD_DV,0,0,454.0,2,1,0,2,0,
AIB,RMD_LR,0,0,0.0,0,0,0,2,0,
AIB,RME_DV,0,0,1235.0,2,1,0,4,0,
AIB,RME_LR,0,0,0.0,0,0,0,4,0,
AIB,RMF,2,1,6982.0,4,1,0,1,0,
AIB,RMG,0,0,2496.0,2,1,0,1,0,
AIB,RMH,0,0,2658.0,3,1,0,1,0,
AIB,SAA,10,1,5557.0,6,1,0,1,0,
AIB,SDQ,0,0,5729.0,4,1,0,5,0,
AIB,SIA,1,1,11744.0,4,1,0,5,0,
AIB,SIB,1,1,2730.0,3,1,0,1,0,
AIB,SMB,0,0,3633.0,3,1,0,1,0,
AIB,SMD,24,1,15918.0,5,1,0,2,0,
AIB,URA,0,0,602.0,2,1,0,0,0,
AIB,URB,0,0,0.0,0,0,0,0,0,
AIB,URX,0,0,94.0,1,1,0,2,0,
AIB,URY,0,0,803.0,3,1,0,3,0,
AIM,ADA,1,1,107.0,1,1,5,0,0,
AIM,ADE,0,0,25.0,1,1,5,3,0,
AIM,ADF,0,0,1774.0,2,1,5,4,0,
AIM,ADL,0,0,28.0,1,1,5,4,1,Serotonin->SER-6
AIM,AFD,0,0,0.0,0,0,5,1,0,
AIM,AIA,15,1,8424.0,3,1,5,4,1,Serotonin->MOD-1
AIM,AIB,0,0,4.0,1,1,5,2,2,Serotonin->MOD-1;Serotonin->SER-4
AIM,AIN,0,0,0.0,0,0,5,0,0,
AIM,AIY,1,1,4979.0,2,1,5,5,2,Serotonin->MOD-1;Serotonin->SER-2
AIM,AIZ,1,1,33.0,1,1,5,3,2,Serotonin->MOD-1;Serotonin->SER-2
AIM,ALA,0,0,1699.0,2,1,5,0,0,
AIM,ALM,1,1,5339.0,2,1,5,4,1,PDF-1->PDFR-1
AIM,ALN,0,0,0.0,0,0,5,3,1,Serotonin->SER-2
AIM,AQR,0,0,0.0,0,0,5,1,1,FLP-22->NPR-1
AIM,ASEL,0,0,0.0,0,0,5,5,1,FLP-22->NPR-1
AIM,ASER,0,0,41.0,1,1,5,5,1,FLP-22->NPR-1
AIM,ASG,13,1,20821.0,2,1,5,4,1,FLP-22->NPR-1
AIM,ASH,4,1,160.0,2,1,5,8,3,FLP-22->NPR-1;Serotonin->SER-3;Serotonin->SER-5
AIM,ASI,0,0,6.0,1,1,5,5,1,Serotonin->SER-6
AIM,ASJ,1,1,20656.0,3,1,5,1,0,
AIM,ASK,6,1,4048.0,2,1,5,3,0,
AIM,AUA,0,0,0.0,0,0,5,5,2,FLP-22->NPR-1;Serotonin->SER-2
AIM,AVA,1,1,25.0,1,1,5,1,0,
AIM,AVB,3,1,44.0,1,1,5,1,0,
AIM,AVD,2,1,2509.0,2,1,5,1,1,PDF-1->PDFR-1
AIM,AVE,0,0,209.0,1,1,5,1,0,
AIM,AVF,10,1,13355.0,4,1,5,2,1,PDF-1->PDFR-1
AIM,AVH,0,0,2857.0,3,1,5,1,1,Serotonin->SER-2
AIM,AVJ,1,1,348.0,2,1,5,1,1,Serotonin->SER-5
AIM,AVK,0,0,398.0,1,1,5,0,0,
AIM,AVL,0,0,0.0,0,0,5,1,0,
AIM,AVM,0,0,0.0,0,0,5,3,1,PDF-1->PDFR-1
AIM,AWA,0,0,0.0,0,0,5,1,0,
AIM,AWB,2,1,1210.0,2,1,5,3,2,Serotonin->SER-5;Serotonin->SER-6
AIM,BAG,0,0,0.0,0,0,5,2,0,
AIM,BDU,0,0,372.0,2,1,5,3,1,Serotonin->SER-2
AIM,CEP,1,1,7212.0,4,1,5,3,0,
AIM,DVA,0,0,0.0,0,0,5,4,2,Serotonin->SER-2;Serotonin->SER-4
AIM,DVC,0,0,0.0,0,0,5,2,2,Serotonin->SER-1;Serotonin->SER-4
AIM,FLP,0,0,35.0,1,1,5,3,1,PDF-1->PDFR-1
AIM,HSN,3,1,5132.0,4,1,5,3,0,
AIM,IL1,0,0,312.0,2,1,5,1,0,
AIM,IL2_DV,0,0,0.0,0,0,5,2,0,
AIM,IL2_LR,0,0,0.0,0,0,5,3,1,FLP-22->NPR-1
AIM,OLL,0,0,0.0,0,0,5,2,2,PDF-1->PDFR-1;Serotonin->SER-2
AIM,OLQ,0,0,381.0,2,1,5,4,2,FLP-22->NPR-1;PDF-1->PDFR-1
AIM,PLN,0,0,0.0,0,0,5,1,0,
AIM,PVC,0,0,116.0,2,1,5,2,2,PDF-1->PDFR-1;Serotonin->SER-2
AIM,PVN,2,1,983.0,3,1,5,0,0,
AIM,PVP,0,0,0.0,0,0,5,2,0,
AIM,PVQ,0,0,2467.0,2,1,5,8,3,PDF-1->PDFR-1;Serotonin->SER-1;Serotonin->SER-3
AIM,PVR,0,0,430.0,1,1,5,2,0,
AIM,PVT,0,0,0.0,0,0,5,4,3,Serotonin->SER-1;Serotonin->SER-2;Serotonin->SER-4
AIM,RIA,0,0,0.0,0,0,5,4,2,Serotonin->SER-1;Serotonin->SER-2
AIM,RIB,0,0,0.0,0,0,5,2,1,Serotonin->SER-4
AIM,RIC,1,1,851.0,2,1,5,6,4,Serotonin->MOD-1;Serotonin->SER-1;Serotonin->SER-2;Serotonin->SER-6
AIM,RID,2,1,481.0,1,1,5,3,2,Serotonin->MOD-1;Serotonin->SER-2
AIM,RIF,2,1,6037.0,2,1,5,2,1,PDF-1->PDFR-1
AIM,RIG,0,0,0.0,0,0,5,1,1,FLP-22->NPR-1
AIM,RIH,0,0,926.0,1,1,5,0,0,
AIM,RIM,0,0,0.0,0,0,5,3,2,Serotonin->MOD-1;Serotonin->SER-4
AIM,RIP,0,0,0.0,0,0,5,0,0,
AIM,RIR,0,0,1894.0,2,1,5,0,0,
AIM,RIS,0,0,132.0,1,1,5,2,1,Serotonin->SER-4
AIM,RIV,0,0,0.0,0,0,5,2,1,FLP-22->NPR-1
AIM,RMD_DV,0,0,0.0,0,0,5,2,1,Serotonin->SER-1
AIM,RMD_LR,0,0,1319.0,2,1,5,2,1,Serotonin->SER-1
AIM,RME_DV,0,0,0.0,0,0,5,4,3,PDF-1->PDFR-1;Serotonin->MOD-1;Serotonin->SER-2
AIM,RME_LR,0,0,0.0,0,0,5,4,3,PDF-1->PDFR-1;Serotonin->MOD-1;Serotonin->SER-2
AIM,RMF,0,0,0.0,0,0,5,1,1,Serotonin->SER-1
AIM,RMG,1,1,14278.0,2,1,5,1,1,FLP-22->NPR-1
AIM,RMH,0,0,0.0,0,0,5,1,1,Serotonin->SER-1
AIM,SAA,0,0,0.0,0,0,5,1,1,FLP-22->NPR-1
AIM,SDQ,1,1,0.0,0,0,5,5,2,FLP-22->NPR-1;Serotonin->SER-2
AIM,SIA,1,1,1535.0,2,1,5,5,3,Serotonin->SER-2;Serotonin->SER-3;Serotonin->SER-6
AIM,SIB,0,0,304.0,1,1,5,1,0,
AIM,SMB,2,1,3928.0,4,1,5,1,1,FLP-22->NPR-1
AIM,SMD,0,0,0.0,0,0,5,2,0,
AIM,URA,0,0,61.0,1,1,5,0,0,
AIM,URB,0,0,236.0,2,1,5,0,0,
AIM,URX,1,1,6304.0,2,1,5,2,2,FLP-22->NPR-1;PDF-1->PDFR-1
AIM,URY,0,0,203.0,3,1,5,3,2,PDF-1->PDFR-1;Serotonin->SER-1
AIN,ADA,0,0,0.0,0,0,0,0,0,
AIN,ADE,0,0,5367.0,3,1,0,3,0,
AIN,ADF,0,0,0.0,0,0,0,4,0,
AIN,ADL,0,0,118.0,1,1,0,4,0,
AIN,AFD,16,1,34264.0,4,1,0,1,0,
AIN,AIA,0,0,2101.0,2,1,0,4,0,
AIN,AIB,4,1,5825.0,2,1,0,2,0,
AIN,AIM,0,0,0.0,0,0,0,2,0,
AIN,AIY,0,0,697.0,3,1,0,5,0,
AIN,AIZ,0,0,0.0,0,0,0,3,0,
AIN,ALA,0,0,0.0,0,0,0,0,0,
AIN,ALM,0,0,37.0,1,1,0,4,0,
AIN,ALN,0,0,45.0,1,1,0,3,0,
AIN,AQR,0,0,0.0,0,0,0,1,0,
AIN,ASEL,1,1,5654.0,2,1,0,5,0,
AIN,ASER,2,1,2832.0,2,1,0,5,0,
AIN,ASG,0,0,1246.0,2,1,0,4,0,
AIN,ASH,0,0,0.0,0,0,0,8,0,
AIN,ASI,0,0,6371.0,3,1,0,5,0,
AIN,ASJ,0,0,870.0,2,1,0,1,0,
AIN,ASK,0,0,4104.0,2,1,0,3,0,
AIN,AUA,7,1,14576.0,4,1,0,5,0,
AIN,AVA,0,0,209.0,2,1,0,1,0,
AIN,AVB,0,0,0.0,0,0,0,1,0,
AIN,AVD,0,0,583.0,2,1,0,1,0,
AIN,AVE,0,0,0.0,0,0,0,1,0,
AIN,AVF,0,0,0.0,0,0,0,2,0,
AIN,AVH,0,0,2016.0,2,1,0,1,0,
AIN,AVJ,0,0,2150.0,3,1,0,1,0,
AIN,AVK,0,0,0.0,0,0,0,0,0,
AIN,AVL,0,0,0.0,0,0,0,1,0,
AIN,AVM,0,0,0.0,0,0,0,3,0,
AIN,AWA,0,0,0.0,0,0,0,1,0,
AIN,AWB,0,0,0.0,0,0,0,3,0,
AIN,BAG,19,1,4154.0,4,1,0,2,0,
AIN,BDU,0,0,0.0,0,0,0,3,0,
AIN,CEP,3,1,985.0,2,1,0,3,0,
AIN,DVA,0,0,0.0,0,0,0,4,0,
AIN,DVC,0,0,0.0,0,0,0,2,0,
AIN,FLP,0,0,0.0,0,0,0,3,0,
AIN,HSN,0,0,0.0,0,0,0,3,0,
AIN,IL1,0,0,911.0,4,1,0,1,0,
AIN,IL2_DV,0,0,1248.0,4,1,0,2,0,
AIN,IL2_LR,0,0,0.0,0,0,0,3,0,
AIN,OLL,0,0,145.0,2,1,0,2,0,
AIN,OLQ,0,0,412.0,4,1,0,4,0,
AIN,PLN,0,0,0.0,0,0,0,1,0,
AIN,PVC,0,0,0.0,0,0,0,2,0,
AIN,PVN,0,0,0.0,0,0,0,0,0,
AIN,PVP,0,0,0.0,0,0,0,2,0,
AIN,PVQ,0,0,0.0,0,0,0,8,0,
AIN,PVR,0,0,0.0,0,0,0,2,0,
AIN,PVT,0,0,0.0,0,0,0,4,0,
AIN,RIA,1,1,2150.0,2,1,0,4,0,
AIN,RIB,15,1,23266.0,4,1,0,2,0,
AIN,RIC,0,0,0.0,0,0,0,6,0,
AIN,RID,1,1,30959.0,2,1,0,3,0,
AIN,RIF,0,0,0.0,0,0,0,2,0,
AIN,RIG,0,0,76.0,1,1,0,1,0,
AIN,RIH,0,0,0.0,0,0,0,0,0,
AIN,RIM,4,1,100.0,2,1,0,3,0,
AIN,RIP,0,0,0.0,0,0,0,0,0,
AIN,RIR,0,0,49.0,1,1,0,0,0,
AIN,RIS,0,0,0.0,0,0,0,2,0,
AIN,RIV,0,0,2520.0,4,1,0,2,0,
AIN,RMD_DV,0,0,572.0,1,1,0,2,0,
AIN,RMD_LR,0,0,0.0,0,0,0,2,0,
AIN,RME_DV,0,0,0.0,0,0,0,4,0,
AIN,RME_LR,0,0,0.0,0,0,0,4,0,
AIN,RMF,0,0,312.0,1,1,0,1,0,
AIN,RMG,0,0,0.0,0,0,0,1,0,
AIN,RMH,0,0,0.0,0,0,0,1,0,
AIN,SAA,0,0,510.0,3,1,0,1,0,
AIN,SDQ,0,0,240.0,1,1,0,5,0,
AIN,SIA,0,0,225.0,2,1,0,5,0,
AIN,SIB,0,0,697.0,2,1,0,1,0,
AIN,SMB,0,0,0.0,0,0,0,1,0,
AIN,SMD,0,0,1243.0,3,1,0,2,0,
AIN,URA,0,0,79.0,1,1,0,0,0,
AIN,URB,0,0,362.0,1,1,0,0,0,
AIN,URX,1,1,1078.0,4,1,0,2,0,
AIN,URY,0,0,216.0,3,1,0,3,0,
AIY,ADA,0,0,25.0,1,1,2,0,0,
AIY,ADE,0,0,0.0,0,0,2,3,0,
AIY,ADF,2,1,5182.0,2,1,2,4,1,FLP-18->NPR-5
AIY,ADL,0,0,21.0,1,1,2,4,0,
AIY,AFD,2,1,46967.0,3,1,2,1,0,
AIY,AIA,0,0,494.0,2,1,2,4,3,FLP-1->NPR-11;FLP-18->NPR-11;FLP-18->NPR-5
AIY,AIB,1,1,3258.0,2,1,2,2,0,
AIY,AIM,0,0,4979.0,2,1,2,2,0,
AIY,AIN,0,0,697.0,3,1,2,0,0,
AIY,AIZ,26,1,15375.0,4,1,2,3,0,
AIY,ALA,0,0,0.0,0,0,2,0,0,
AIY,ALM,0,0,0.0,0,0,2,4,0,
AIY,ALN,0,0,0.0,0,0,2,3,0,
AIY,AQR,0,0,0.0,0,0,2,1,1,FLP-18->NPR-1
AIY,ASEL,0,0,24539.0,2,1,2,5,2,FLP-18->NPR-1;FLP-18->NPR-5
AIY,ASER,4,1,28317.0,2,1,2,5,2,FLP-18->NPR-1;FLP-18->NPR-5
AIY,ASG,0,0,1679.0,2,1,2,4,2,FLP-18->NPR-1;FLP-18->NPR-5
AIY,ASH,0,0,117.0,2,1,2,8,1,FLP-18->NPR-1
AIY,ASI,0,0,8329.0,3,1,2,5,1,FLP-18->NPR-5
AIY,ASJ,0,0,0.0,0,0,2,1,1,FLP-18->NPR-5
AIY,ASK,0,0,155.0,1,1,2,3,1,FLP-18->NPR-5
AIY,AUA,0,0,12553.0,3,1,2,5,2,FLP-18->NPR-1;FLP-18->NPR-5
AIY,AVA,0,0,0.0,0,0,2,1,2,FLP-1->NPR-4;FLP-18->NPR-4
AIY,AVB,0,0,695.0,3,1,2,1,0,
AIY,AVD,0,0,0.0,0,0,2,1,0,
AIY,AVE,0,0,40.0,1,1,2,1,0,
AIY,AVF,0,0,0.0,0,0,2,2,0,
AIY,AVH,0,0,0.0,0,0,2,1,0,
AIY,AVJ,0,0,2082.0,2,1,2,1,0,
AIY,AVK,0,0,5421.0,2,1,2,0,0,
AIY,AVL,0,0,0.0,0,0,2,1,0,
AIY,AVM,0,0,262.0,1,1,2,3,0,
AIY,AWA,1,1,16213.0,3,1,2,1,1,FLP-18->NPR-5
AIY,AWB,0,0,1772.0,3,1,2,3,1,FLP-18->NPR-5
AIY,BAG,1,1,4298.0,3,1,2,2,2,FLP-1->NPR-4;FLP-18->NPR-4
AIY,BDU,0,0,3.0,1,1,2,3,2,FLP-1->NPR-4;FLP-18->NPR-4
AIY,CEP,0,0,0.0,0,0,2,3,0,
AIY,DVA,0,0,39.0,1,1,2,4,0,
AIY,DVC,0,0,0.0,0,0,2,2,0,
AIY,FLP,0,0,41.0,1,1,2,3,0,
AIY,HSN,0,0,0.0,0,0,2,3,0,
AIY,IL1,0,0,0.0,0,0,2,1,0,
AIY,IL2_DV,0,0,0.0,0,0,2,2,1,FLP-18->NPR-5
AIY,IL2_LR,0,0,0.0,0,0,2,3,2,FLP-18->NPR-1;FLP-18->NPR-5
AIY,OLL,0,0,0.0,0,0,2,2,0,
AIY,OLQ,0,0,0.0,0,0,2,4,1,FLP-18->NPR-1
AIY,PLN,0,0,0.0,0,0,2,1,0,
AIY,PVC,0,0,210.0,2,1,2,2,0,
AIY,PVN,0,0,0.0,0,0,2,0,0,
AIY,PVP,0,0,0.0,0,0,2,2,0,
AIY,PVQ,0,0,130.0,1,1,2,8,0,
AIY,PVR,0,0,0.0,0,0,2,2,0,
AIY,PVT,0,0,0.0,0,0,2,4,0,
AIY,RIA,11,1,15456.0,3,1,2,4,0,
AIY,RIB,12,1,25083.0,2,1,2,2,0,
AIY,RIC,0,0,0.0,0,0,2,6,0,
AIY,RID,0,0,0.0,0,0,2,3,0,
AIY,RIF,0,0,894.0,2,1,2,2,0,
AIY,RIG,0,0,106.0,2,1,2,1,1,FLP-18->NPR-1
AIY,RIH,0,0,6198.0,2,1,2,0,0,
AIY,RIM,0,0,1041.0,2,1,2,3,0,
AIY,RIP,0,0,0.0,0,0,2,0,0,
AIY,RIR,1,1,3468.0,2,1,2,0,0,
AIY,RIS,0,0,309.0,1,1,2,2,0,
AIY,RIV,0,0,1.0,1,1,2,2,3,FLP-1->NPR-4;FLP-18->NPR-1;FLP-18->NPR-4
AIY,RMD_DV,0,0,0.0,0,0,2,2,0,
AIY,RMD_LR,0,0,0.0,0,0,2,2,0,
AIY,RME_DV,0,0,37.0,1,1,2,4,0,
AIY,RME_LR,0,0,0.0,0,0,2,4,0,
AIY,RMF,0,0,53.0,1,1,2,1,0,
AIY,RMG,0,0,10.0,1,1,2,1,1,FLP-18->NPR-1
AIY,RMH,0,0,0.0,0,0,2,1,0,
AIY,SAA,0,0,0.0,0,0,2,1,1,FLP-18->NPR-1
AIY,SDQ,0,0,0.0,0,0,2,5,1,FLP-18->NPR-1
AIY,SIA,0,0,2103.0,3,1,2,5,0,
AIY,SIB,0,0,187.0,2,1,2,1,0,
AIY,SMB,0,0,2380.0,3,1,2,1,1,FLP-18->NPR-1
AIY,SMD,0,0,0.0,0,0,2,2,0,
AIY,URA,0,0,0.0,0,0,2,0,0,
AIY,URB,0,0,0.0,0,0,2,0,0,
AIY,URX,0,0,568.0,2,1,2,2,1,FLP-18->NPR-1
AIY,URY,0,0,0.0,0,0,2,3,0,
AIZ,ADA,0,0,651.0,2,1,2,0,0,
AIZ,ADE,0,0,0.0,0,0,2,3,0,
AIZ,ADF,1,1,25537.0,2,1,2,4,2,NTC-1->NTR-1;NTC-1->NTR-2
AIZ,ADL,0,0,14.0,1,1,2,4,2,NTC-1->NTR-1;NTC-1->NTR-2
AIZ,AFD,1,1,15550.0,2,1,2,1,0,
AIZ,AIA,10,1,8825.0,3,1,2,4,1,NTC-1->NTR-2
AIZ,AIB,46,1,22865.0,4,1,2,2,0,
AIZ,AIM,0,0,33.0,1,1,2,2,0,
AIZ,AIN,0,0,0.0,0,0,2,0,0,
AIZ,AIY,0,0,15375.0,4,1,2,5,0,
AIZ,ALA,0,0,0.0,0,0,2,0,0,
AIZ,ALM,0,0,0.0,0,0,2,4,0,
AIZ,ALN,0,0,0.0,0,0,2,3,0,
AIZ,AQR,0,0,208.0,2,1,2,1,1,FLP-22->NPR-1
AIZ,ASEL,2,1,4786.0,2,1,2,5,2,FLP-22->NPR-1;NTC-1->NTR-1
AIZ,ASER,1,1,669.0,2,1,2,5,2,FLP-22->NPR-1;NTC-1->NTR-1
AIZ,ASG,0,0,4521.0,2,1,2,4,1,FLP-22->NPR-1
AIZ,ASH,0,0,3143.0,4,1,2,8,3,FLP-22->NPR-1;NTC-1->NTR-1;NTC-1->NTR-2
AIZ,ASI,0,0,141.0,2,1,2,5,0,
AIZ,ASJ,0,0,0.0,0,0,2,1,0,
AIZ,ASK,0,0,0.0,0,0,2,3,0,
AIZ,AUA,0,0,4344.0,3,1,2,5,1,FLP-22->NPR-1
AIZ,AVA,0,0,164.0,1,1,2,1,0,
AIZ,AVB,0,0,2113.0,2,1,2,1,0,
AIZ,AVD,0,0,1185.0,2,1,2,1,0,
AIZ,AVE,24,1,36469.0,4,1,2,1,0,
AIZ,AVF,0,0,0.0,0,0,2,2,0,
AIZ,AVH,0,0,391.0,2,1,2,1,0,
AIZ,AVJ,0,0,0.0,0,0,2,1,0,
AIZ,AVK,0,0,98.0,3,1,2,0,0,
AIZ,AVL,0,0,0.0,0,0,2,1,0,
AIZ,AVM,0,0,0.0,0,0,2,3,0,
AIZ,AWA,2,1,15485.0,2,1,2,1,0,
AIZ,AWB,1,1,11420.0,3,1,2,3,0,
AIZ,BAG,2,1,3012.0,2,1,2,2,0,
AIZ,BDU,0,0,0.0,0,0,2,3,1,NTC-1->NTR-1
AIZ,CEP,0,0,0.0,0,0,2,3,0,
AIZ,DVA,1,1,14828.0,2,1,2,4,0,
AIZ,DVC,0,0,3197.0,2,1,2,2,0,
AIZ,FLP,0,0,0.0,0,0,2,3,0,
AIZ,HSN,0,0,940.0,3,1,2,3,0,
AIZ,IL1,0,0,0.0,0,0,2,1,0,
AIZ,IL2_DV,0,0,0.0,0,0,2,2,0,
AIZ,IL2_LR,0,0,0.0,0,0,2,3,1,FLP-22->NPR-1
AIZ,OLL,0,0,0.0,0,0,2,2,0,
AIZ,OLQ,0,0,0.0,0,0,2,4,1,FLP-22->NPR-1
AIZ,PLN,0,0,0.0,0,0,2,1,0,
AIZ,PVC,0,0,0.0,0,0,2,2,0,
AIZ,PVN,0,0,0.0,0,0,2,0,0,
AIZ,PVP,0,0,474.0,2,1,2,2,1,NTC-1->NTR-2
AIZ,PVQ,0,0,0.0,0,0,2,8,2,NTC-1->NTR-1;NTC-1->NTR-2
AIZ,PVR,0,0,0.0,0,0,2,2,2,NTC-1->NTR-1;NTC-1->NTR-2
