neuron,degree,betweenness
ASJR;RIH;RIMR;DVC;AVFR;AIBR;RIML;AVHR;CEPVL;URBL;RIS;ASGL;IL1R;RMDL;CEPDL;OLQVR;OLQDR;HSNR;ADFL;URXL;AWAL;AVFL;PVPL;IL1L;IL2L;IL1DL;URADL;PVQR;ASKL;AUAL;AIML;IL2VL;OLQDL;AWBL;IL2R;RIBL;RIBR;RMDDR;RMGL;AIZL;ASHL;RIR;ADEL;AIAL;AIMR;RMEL,1,0.0
AUAR;URXR;RIFL;SMBDL;RMDVL;SMDDR;SMDVL;AVAL;AVEL;AVER;AVBL;AVDL;ADAR;RIAL;SIBVR;RIBL;RIBR;RIGR;AIAR;RMDDL;RMGL;AIZL;AIZR;AQR;ASHL;RIR;AIAL;AIMR,1,0.0
AVAR;AIBL;AUAR;SMBDL;SMBVL;URYDL;AVBR;AVER;URXL;BWM-DR03;RIBL;ASER;RIGL;RMDDL;RMDDR;AIZL;AIZR;ASHL;SDQR;SDQL;RIR;AIAL;IL1DR,1,0.0
AVBR;RIBL;RIGL,1,0.0
AVFR;AIBL;SMBDL;RMDL;RMDR;RMDVR;ASHR;DVA;URYDL;OLLL;URYDR;SAADR;URXL;ALMR;RIBL;RIBR;RIGR;RIGL;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;SDQR;SDQL;ADEL;AIAL;AIMR;IL1DR,1,0.0
AVFR;RMFL;AIBR;AIYR;AUAR;BAGL;RIML;ASGR;BAGR;AWCL;RIS;URYVL;RIFL;RMFR;CEPDL;AIYL;AWBR;URYDL;AVAL;AVER;URYDR;ADAR;HSNL;AWAL;OLQVL;ASKL;AUAL;BWM-DR02;BWM-VR02;RIAL;OLQDL;AWBL;RIBL;RIBR;RIGL;AIZL;ASHL;RIR;AIMR;RMEL,1,0.0
AVFR;RMFL;AIBR;AUAR;BAGL;RMDR;SMDDL;RIVL;RMFR;DVA;AVEL;AVER;OLQVR;OLQDR;RICL;ADAR;SAADR;PVPL;AVJR;PVQR;OLQDL;RIBL;RIBR;RMDDL;RMDDR;ASHL;SDQR;ADEL;AIMR,1,0.0
AVHR;ASJL;IL1R;RMDVL;URYDL;RMHR;ADAL;FLPL;URADR;IL1DL;BWM-DR02;BWM-VR02;BWM-DR06;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;SDQL;RMER;IL1VL;AIAL;RMEL,1,0.0
AVHR;HSNL;ADFL;RIGL;AIZR;ASHL,1,0.0
AWBL;AIZL;AIAL,1,0.0
AWCL;IL1R;ADFL;ASER;RMDDL;AIZL;AIZR;ASHL;IL1DR,1,0.0
AWCL;RMDVR;ASER;RMDDL;RMDDR;AIZL;IL1DR,1,0.0
AWCR;AIZL;AIAL,1,0.0
BAGL;ASEL;RIFL;ASHR;ADAL;FLPL;AIAR;ASER;RMGL;AIZR;AQR;ASHL;RIR;ADEL;AIAL;AIMR,1,0.0
BAGR;RMEV;RIGR;AIZL;RMED;RMEL,1,0.0
BWM-VR04;AVFR;PVNL;RMDVL;RMDVR;ASHR;AIYL;AVBL;AVDL;RICL;SAADR;SAADL;AVJL;AVJR;BWM-DL03;BWM-DL01;BWM-DR01;ASKL;BWM-DR02;BWM-DR04;GLRR;BWM-VR05;BWM-DL05;BWM-DR05;BWM-DL07;BWM-DR07;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZR;RMED;ASHL;RMER;IL1VL;ADEL;RMEL,1,0.0
BWM-VR04;RIMR;SMBVR;ADER;BDUR;DVC;AVFR;CEPVR;URYVR;RMFL;AVAR;AIBL;AIYR;URXR;ASEL;CEPVL;ASJL;BDUL;PVQL;AWCL;RIS;RIVR;RIFL;ASGL;SMBDL;IL1R;IL2VR;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;SMDVR;RIVL;RICR;ALNR;CEPDR;RMFR;ASHR;AIYL;SIBDL;DVA;OLLL;AVAL;AVDR;AVEL;AVER;AVBL;OLQVR;RICL;BWM-VL06;ADAR;AVKR;SAADR;AVKL;SAADL;URBR;RMGR;RMHL;RMHR;URXL;AWAL;AVFL;PVPL;PLNL;FLPR;AVJL;PVCR;PVCL;AVJR;IL1L;IL2L;IL1DL;AVL;ASKL;AUAL;ALML;ADLL;RIAL;BWM-DR04;ALMR;PVNR;IL2R;BWM-VR08;AVM;PLNR;RIBL;RIBR;RIGR;ASER;RIGL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;SDQR;SDQL;RIR;ADEL;AIAL;AIMR;RMEL;IL1DR,1,0.0
BWM-VR04;SMBVR;DVC;RMFL;AVAR;AIBL;RID;PVQL;RIS;RIFL;SMBDL;SMBVL;SMDDL;AVBR;AVAL;AVDR;SIBVL;SAADR;URXL;AVJR;IL1L;GLRVR;BWM-DR03;ASKL;AUAL;ALML;BWM-VL04;BWM-DL05;BWM-DR05;ALNL;RIGR;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;SDQL;RMER;IL1VL;ADEL;AIAL;AIMR;RMEL,1,0.0
CEPshDL;ASJR;PVT;RIH;BWM-VR04;RIMR;SMBVR;ADER;DVC;AVFR;URYVR;RMFL;AIBR;AVAR;AIBL;AIYR;URXR;BAGL;ASEL;RID;RIML;AVHR;CEPVL;AWCR;ASGR;BAGR;ASJL;URBL;PVQL;AWCL;RIS;URYVL;RIFL;SMBDL;IL1R;BWM-VR01;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDVR;RIVL;CEPDR;CEPDL;ASHR;AIYL;AWBR;SIBDL;DVA;SAAVL;SIAVL;PVPR;URYDL;AVBR;OLLL;AVDR;AVEL;AVER;SIBVL;URYDR;AVBL;AVDL;OLLR;OLQVR;OLQDR;RICL;BWM-VL06;ADAR;AVKR;SAADR;AVKL;SAADL;HSNL;HSNR;URAVR;AVHL;AWAR;RMGR;RMHL;RMHR;ADAL;ADFL;URXL;AWAL;AVFL;PVPL;PLNL;FLPL;AVJL;PVCL;AVJR;IL1L;GLRL;GLRDR;GLRVR;RMEV;URAVL;IL2L;OLQVL;IL1DL;BWM-DL02;URADL;BWM-DR03;ALA;PVQR;AFDL;AUAL;ADLL;ADFR;SIADR;OLQDL;BWM-VL04;RIFR;PVR;ALMR;PVNR;AWBL;IL2R;GLRR;BWM-VR08;BWM-VR05;AVM;BWM-VL05;BWM-VL02;BWM-DL05;RIBL;RIBR;RIGR;ASER;RIGL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;SDQR;IL1VL;RIR;ADEL;AIAL;AIMR;RMEL;IL1DR;BWM-VR03,1,0.0
CEPshDL;PVT;RIH;RIMR;SMBVR;ADER;DVC;AVFR;URYVR;PVNL;RMFL;AIBR;AVAR;AIBL;AIYR;URXR;BAGL;RID;RIML;ASGR;BAGR;URBL;IL2DL;PVQL;RIS;URYVL;RIFL;ASGL;IL2DR;SMBDL;IL1R;BWM-VR01;IL2VR;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDVR;RIVL;RICR;CEPDR;RMFR;ASHR;AIYL;AWBR;SIADL;SIBDL;DVA;SIAVL;PVPR;URYDL;AVBR;OLLL;AVAL;AVDR;AVEL;AVER;SIBVL;URYDR;AVBL;AVDL;OLQVR;SIBDR;RICL;BWM-VL06;ADAR;SAADR;AVKL;SAADL;HSNL;HSNR;URAVR;AWAR;RMGR;RMHR;ADAL;ADFL;URXL;AVFL;PVPL;FLPR;FLPL;AVJL;PVCL;AVJR;IL1L;GLRL;GLRDR;GLRVR;RMEV;URAVL;IL2L;OLQVL;URADR;IL1DL;BWM-DL02;URADL;BWM-DR01;BWM-DR03;AVL;PVQR;AUAL;ADLL;ADFR;IL2VL;SIBVR;OLQDL;BWM-VL04;BWM-DL06;BWM-DR06;PVR;PVNR;AWBL;IL2R;GLRR;BWM-VR08;BWM-VR05;BWM-VL02;BWM-DL05;RIBL;RIBR;RIGR;RIGL;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;RIPR;SDQR;SDQL;IL1VL;RIPL;RIR;ADEL;AIAL;RMEL;IL1DR,1,0.0
CEPshDL;PVT;RMFL;AIBR;AVAR;AIBL;AIYR;BAGL;RIML;ASKR;AWCR;ASGR;BAGR;BDUL;AWCL;RIS;SMBDL;RMDL;RMDVR;SMBVL;SMDDL;ALNR;RMFR;CEPDL;SIBDL;AVBR;OLLL;AVDR;AVEL;AVER;URYDR;OLLR;OLQDR;AVKR;SAADR;AVKL;SAADL;AVHL;AWAR;RMGR;RMHR;ADFL;URXL;FLPR;FLPL;PVCR;AVJR;IL1L;RMEV;URAVL;IL2L;URADR;BWM-DL02;SMBDR;BWM-DL01;BWM-DR01;BWM-DR03;BWM-VL04;AWBL;BWM-VL02;BWM-DL05;BWM-DR05;RIGR;ASER;RIGL;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;SDQL;RMER;IL1VL;ADEL;AIAL;AIMR;IL1DR,1,0.0
CEPshDL;PVT;SMBVR;AVFR;PVNL;RMFL;AIBR;AVAR;AIBL;AIYR;AUAR;URXR;BAGL;RID;AWCR;BAGR;ASJL;PVQL;AWCL;RIS;SMBDL;RMDL;RMDR;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;SMDVR;RIVL;RICR;RMFR;ASHR;AIYL;SIADL;DVA;AVBR;AVAL;AVDR;AVEL;AVER;SIBVL;AVBL;AVDL;OLQVR;RICL;BWM-VL06;ADAR;SAADR;AVKL;HSNL;RMHR;PVPL;FLPL;AVJL;PVCL;AVJR;IL1L;BWM-DL01;BWM-DR01;BWM-DR03;ASKL;RIAL;SIADR;ALMR;RIBL;RIBR;RIGL;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;ASHL;SDQR;SDQL;RIR;ADEL;AIMR,1,0.0
CEPshDL;RIH;SMBVR;AVFR;RMFL;AIBR;AVAR;AIBL;BAGL;RID;ASGR;BAGR;ASJL;SMBDL;RMDL;RMDVL;RMDVR;SMBVL;SMDDL;RIVL;SIBDL;SIAVL;URYDL;AVBR;OLLL;AVDR;AVER;SIBVL;URYDR;BWM-VL06;SAADR;AVKL;SAADL;SAAVR;RMGR;ADAL;PVPL;FLPL;PVCL;AVJR;GLRDR;BWM-DR01;BWM-DR03;AUAL;ALML;BWM-DR02;SIADR;BWM-VL04;BWM-DR04;BWM-VR05;BWM-VL02;BWM-DL08;PLNR;ALNL;RIGR;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;RIPR;SDQL;IL1VL;ADEL;AIAL;AIMR;RMEL;IL1DR,1,0.0
CEPshDL;RMFL;AVAR;AIBL;RID;PVQL;RIS;RIFL;RMDL;RMDR;SMBVL;SMDVR;RIVL;SIBDL;DVA;SIAVL;OLLL;AVAL;AVDR;SIBVL;URYDR;OLQVR;BWM-VL06;SAADR;AVKL;RMGR;URXL;PVPL;AVJR;IL1L;GLRDR;BWM-DR03;ALML;BWM-DR02;BWM-DR04;PLNR;ALNL;RIBL;RIBR;RIGR;ASER;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;SDQR;SDQL;RMER;IL1VL;RIR;ADEL;AIAL;AIMR;IL1DR,1,0.0
CEPshDR;RIAR;PVNL;AIBR;AUAR;BAGL;BAGR;URYVL;BWM-VR01;SMDDR;SAAVL;AVAL;AVEL;AVBL;AVDL;ADAL;RMEV;SMBDR;RIAL;SIBVR;BWM-DL04;BWM-VL02;RIBR;RIGR;AIAR;ASER;RIGL;IL1VR;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;RIPR;SDQR;SDQL;RMER;IL1VL;RIR;ADEL;AIMR;RMEL,1,0.0
CEPshVL;PVT;RIAR;RIMR;AIBR;AUAR;BAGL;ASEL;RIML;CEPVL;BAGR;RIVR;URYVL;RIFL;SMBDL;RMDVR;SMBVL;SMDDR;SMDVL;RIVL;RICR;ASHR;AIYL;SAAVL;AVBR;AVAL;AVEL;AVER;AVBL;AVDL;RICL;AVKR;AVKL;ADAL;FLPL;PVCL;SMBDR;RIAL;SIBVR;BWM-DL04;BWM-VL03;BWM-DL07;BWM-VL01;RIGR;AIAR;ASER;RIGL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;SDQR;SDQL;IL1VL;RIR;ADEL;BWM-VR03,1,0.0
CEPshVR;ASIR;PVT;RIMR;ADER;ASIL;URYVR;ADLR;AIBR;AIYR;URXR;AFDR;BAGL;ASEL;RIML;CEPVL;ASKR;AWCR;BAGR;BDUL;AWCL;RIVR;RIFL;BWM-VR01;RMDVL;RMDVR;SMDDR;SMDVL;RICR;ALNR;RMFR;CEPDL;ASHR;AIYL;AWBR;AVEL;AVER;AVDL;SIBDR;ADAR;AVKR;SAADL;HSNL;AVHL;AWAR;RMHL;ADAL;PLNL;FLPR;FLPL;PVCL;IL1L;GLRL;RMEV;URAVL;URADR;SMBDR;BWM-DL01;BWM-DR01;BWM-DR02;RIAL;SIBVR;BWM-VL04;BWM-DL04;BWM-DR04;BWM-DR06;SIAVR;AWBL;BWM-VL03;BWM-DR05;BWM-DL07;BWM-DR07;RIGR;AIAR;ASER;RIGL;RMDDL;RMDDR;AIZL;AIZR;AQR;RMED;SDQR;RMER;IL1VL;ADEL,1,0.0
CEPshVR;AVFR;URYVR;PVNL;RMFL;AUAR;RIVR;SMDDR;SMDVL;AIYL;URYDL;AVBR;AVAL;AVEL;AVER;AVBL;SIBDR;RICL;SAADL;RMHL;PLNL;AVJL;RIAL;SIBVR;BWM-VL04;RIBL;RIBR;RIGR;ASER;RIGL;RMDDL;RMDDR;AIZL;AIZR;AQR;ASHL;SDQR;SDQL;RIR,1,0.0
CEPshVR;BWM-VR04;AUAR;RIFL;RMDVR;SMBVL;SMDDR;SMDVL;RICR;RMFR;AIYL;AVBR;AVAL;AVDR;AVEL;AVER;SIBVL;AVBL;AVDL;SIBDR;SAADL;RIAL;SIBVR;BWM-VL04;BWM-DR04;GLRR;RIBL;RIBR;RIGR;AIAR;ASER;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;ASHL;SDQR;SDQL;IL1VL;RIR;ADEL;AIMR;RMEL;IL1DR,1,0.0
CEPshVR;BWM-VR04;RIMR;AVFR;URYVR;RMFL;AIBR;URXR;BAGL;ASEL;BAGR;BWM-VR01;RMDVR;SMBVL;RMFR;ASHR;AVBR;AVEL;AVER;AVDL;SIBDR;RICL;ADAR;SAAVR;RMHL;PVCL;GLRL;SMBDR;BWM-VL04;BWM-DL04;BWM-DL06;GLRR;BWM-VR05;BWM-DR05;RIBL;RIBR;RIGR;AIAR;ASER;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;SDQR;SDQL;RMER;IL1VL;RIR;ADEL;AIAL;AIMR;IL1DR,1,0.0
CEPshVR;CEPshDL;ASIR;CEPshDR;PVT;RIAR;RIH;BWM-VR04;RIMR;SMBVR;ADER;ASIL;BDUR;AVFR;URYVR;ADLR;PVNL;RMFL;AIBR;AVAR;AIBL;AIYR;AFDR;BAGL;RIML;AVHR;CEPVL;ASKR;AWCR;BAGR;BDUL;AWCL;RIS;RIVR;ASGL;IL2DR;IL1R;RMDVR;SMDDR;SMDVL;RICR;ALNR;RMFR;ASHR;AIYL;AWBR;SIBDL;PVPR;AVBR;AVAL;AVDR;AVEL;AVER;AVBL;AVDL;OLLR;OLQVR;OLQDR;SIBDR;RICL;ADAR;AVKR;SAAVR;HSNL;URAVR;AVHL;AWAR;RMGR;RMHL;RMHR;ADAL;ADFL;AWAL;AVFL;PVPL;PLNL;AVJL;PVCR;PVCL;AVJR;IL1L;GLRL;GLRDR;GLRVR;RMEV;URAVL;OLQVL;URADR;BWM-DL03;SMBDR;BWM-DL01;BWM-DR01;AVL;ASKL;AFDL;AUAL;BWM-DR02;RIAL;SIBVR;BWM-VL04;BWM-DL06;RIFR;BWM-DR04;BWM-DR06;PVNR;GLRR;GLRDL;BWM-VR06;BWM-DR08;BWM-VL03;RIGR;AIAR;ASER;RIGL;IL1VR;RMDDL;RMDDR;AIZL;AIZR;AQR;RMED;ASHL;SDQR;RIPL;ADEL;IL1DR,1,0.0
CEPshVR;CEPshDL;ASIR;CEPshDR;PVT;RIAR;RIH;BWM-VR04;SMBVR;ADER;ASIL;AVFR;URYVR;ADLR;AIBR;AVAR;AIBL;AIYR;BAGL;RID;RIML;CEPVL;ASKR;AWCR;ASGR;BAGR;ASJL;URBL;BDUL;IL2DL;PVQL;AWCL;RIS;RIVR;RIFL;ASGL;SMBDL;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;SMDVR;RIVL;ALNR;CEPDR;RMFR;CEPDL;AIYL;AWBR;SIADL;SIBDL;DVA;SAAVL;SIAVL;PVPR;AVBR;OLLL;AVAL;AVDR;AVEL;AVER;SIBVL;URYDR;AVBL;AVDL;OLLR;OLQVR;OLQDR;SIBDR;RICL;BWM-VL06;ADAR;AVKR;SAADR;SAADL;SAAVR;HSNL;HSNR;URAVR;AVHL;AWAR;RMGR;RMHL;RMHR;ADFL;URXL;AWAL;AVFL;PVPL;FLPR;FLPL;PVCR;PVCL;AVJR;IL1L;GLRL;GLRDR;GLRVR;RMEV;URAVL;IL2L;OLQVL;URADR;IL1DL;BWM-DL02;SMBDR;URADL;BWM-DR03;ASKL;AFDL;AUAL;ADFR;RIAL;SIADR;IL2VL;BWM-VL04;BWM-DR06;PVR;SIAVR;AWBL;BWM-VR08;BWM-VR07;BWM-VL02;BWM-VL07;BWM-DL05;BWM-DR05;BWM-DL08;RIGR;ASER;RIGL;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;SDQR;SDQL;RMER;IL1VL;ADEL;AIAL;AIMR;IL1DR,1,0.0
CEPshVR;CEPshDL;ASIR;PVT;RIH;RIMR;SMBVR;ADER;ASIL;AVFR;URYVR;ADLR;AIBR;AVAR;AIBL;AIYR;AUAR;URXR;AFDR;BAGL;RID;RIML;ASKR;AWCR;ASGR;BAGR;ASJL;BDUL;PVQL;AWCL;RIVR;URYVL;RIFL;ASGL;SMBDL;IL1R;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;RIVL;RICR;ALNR;RMFR;CEPDL;AWBR;SIADL;SIBDL;DVA;SAAVL;SIAVL;URYDL;AVBR;OLLL;AVAL;AVDR;AVEL;AVER;SIBVL;URYDR;OLLR;OLQDR;RICL;BWM-VL06;ADAR;AVKR;SAADR;AVKL;SAADL;HSNL;HSNR;AVHL;AWAR;RMGR;RMHL;RMHR;ADFL;URXL;PVPL;FLPR;FLPL;PVCR;PVCL;AVJR;IL1L;GLRDR;RMEV;IL2L;URADR;BWM-DL02;SMBDR;BWM-DR01;BWM-DR03;AUAL;ALML;BWM-DR02;ADFR;RIAL;SIADR;SIBVR;OLQDL;BWM-VL04;BWM-DR04;BWM-DR06;ALMR;AWBL;BWM-VR05;BWM-DR05;BWM-DL08;PLNR;ALNL;RIGR;ASER;RIGL;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;SDQR;SDQL;RMER;ADEL;AIAL;AIMR;IL1DR,1,0.0
CEPshVR;CEPshDL;ASJR;PVT;RIH;BWM-VR04;RIMR;SMBVR;ADER;ASIL;BDUR;DVC;AVFR;URYVR;ADLR;PVNL;RMFL;AIBR;AVAR;AIBL;AIYR;AUAR;URXR;AFDR;BAGL;ASEL;RID;ASKR;AWCR;ASGR;BAGR;ASJL;URBL;BDUL;IL2DL;PVQL;AWCL;RIS;RIVR;URYVL;RIFL;SMBDL;IL1R;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;RIVL;RICR;CEPDR;RMFR;CEPDL;AIYL;AWBR;SIADL;SIBDL;DVA;SAAVL;SIAVL;PVPR;URYDL;AVBR;OLLL;AVAL;AVDR;AVEL;AVER;SIBVL;URYDR;AVBL;AVDL;OLLR;OLQVR;OLQDR;SIBDR;RICL;ADAR;SAADR;AVKL;SAADL;HSNL;HSNR;URBR;AVHL;AWAR;RMGR;RMHR;ADAL;ADFL;URXL;AWAL;AVFL;PVPL;FLPR;FLPL;AVJL;PVCL;AVJR;IL1L;RMEV;IL2L;OLQVL;URADR;BWM-DL02;BWM-DL01;BWM-DR01;ALA;AVL;PVQR;ASKL;AFDL;AUAL;AIML;ALML;ADLL;BWM-DR02;ADFR;RIAL;SIADR;IL2VL;SIBVR;OLQDL;BWM-VL04;RIFR;BWM-DR04;PVR;ALMR;PVNR;AWBL;IL2R;GLRR;BWM-VR05;AVM;BWM-VL02;BWM-DR05;PLNR;ALNL;RIBL;RIBR;RIGR;RIGL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;SDQR;SDQL;IL1VL;RIR;ADEL;AIAL;AIMR;RMEL;IL1DR,1,0.0
CEPshVR;CEPshDL;ASJR;PVT;RIH;BWM-VR04;RIMR;SMBVR;DVC;AVFR;URYVR;PVNL;RMFL;AIBR;AVAR;AIBL;AIYR;AUAR;BAGL;RID;AWCR;BAGR;ASJL;URBL;PVQL;AWCL;RIS;RIVR;URYVL;RIFL;ASGL;SMBDL;BWM-VR01;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;SMDVR;RIVL;RICR;RMFR;CEPDL;ASHR;AIYL;AWBR;SIADL;SIBDL;DVA;SAAVL;SIAVL;PVPR;URYDL;AVBR;OLLL;AVAL;AVDR;AVEL;AVER;SIBVL;URYDR;AVBL;AVDL;OLQVR;OLQDR;SIBDR;RICL;BWM-VL06;ADAR;AVKR;SAADR;AVKL;SAADL;HSNL;HSNR;URAVR;AWAR;RMGR;RMHR;ADAL;URXL;AWAL;PVPL;AVJL;PVCL;AVJR;IL1L;GLRL;GLRDR;GLRVR;URAVL;OLQVL;BWM-DL02;SMBDR;BWM-DL01;BWM-DR01;BWM-DR03;ALA;PVQR;ASKL;AUAL;ALML;ADFR;RIAL;SIADR;SIBVR;OLQDL;BWM-VL04;BWM-DL06;PVR;ALMR;SIAVR;PVNR;IL2R;BWM-VR08;BWM-VR05;AVM;BWM-VL02;BWM-VL07;BWM-DL05;BWM-DR05;BWM-DL08;excgl;RIBL;RIBR;RIGR;RIGL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;SDQR;SDQL;RIR;ADEL;AIAL;AIMR;IL1DR;BWM-VR03,1,0.0
CEPshVR;CEPshDL;ASJR;RIH;BWM-VR04;RIMR;SMBVR;ADER;DVC;AVFR;CEPVR;URYVR;ADLR;RMFL;AIBR;AVAR;AIBL;AIYR;URXR;AFDR;BAGL;ASEL;RID;RIML;AVHR;CEPVL;AWCR;ASGR;BAGR;ASJL;BDUL;PVQL;AWCL;RIS;RIVR;URYVL;RIFL;ASGL;SMBDL;IL1R;BWM-VR01;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;RIVL;RICR;CEPDR;RMFR;CEPDL;AIYL;AWBR;SIADL;DVA;SIAVL;PVPR;URYDL;AVBR;OLLL;AVAL;AVDR;AVEL;AVER;URYDR;AVBL;AVDL;OLLR;OLQVR;SIBDR;RICL;ADAR;AVKR;SAADR;AVKL;SAADL;HSNL;HSNR;URAVR;AVHL;AWAR;RMGR;RMHL;RMHR;ADAL;ADFL;URXL;AWAL;AVFL;PVPL;FLPR;FLPL;AVJL;PVCR;PVCL;AVJR;GLRL;RMEV;IL2L;OLQVL;IL1DL;BWM-DL02;BWM-DL03;SMBDR;BWM-DL01;BWM-DR01;ALA;PVQR;ASKL;AFDL;AUAL;AIML;ALML;ADLL;BWM-DR02;BWM-VR02;ADFR;RIAL;SIADR;SIBVR;OLQDL;BWM-DL04;BWM-DL06;RIFR;BWM-DR04;BWM-DR06;PVR;ALMR;SIAVR;PVNR;AWBL;GLRR;GLRDL;BWM-VR06;AVM;BWM-DR08;BWM-VL05;BWM-VL02;BWM-VL03;BWM-DR05;BWM-DL08;RIBL;RIBR;RIGR;AIAR;ASER;RIGL;RMDDR;RMGL;AIZL;AIZR;AQR;ASHL;RIR;ADEL;AIAL;AIMR;RMEL;IL1DR;BWM-VR03,1,0.0
CEPshVR;CEPshDL;ASJR;RIH;BWM-VR04;RIMR;SMBVR;ADER;DVC;AVFR;URYVR;PVNL;RMFL;AIBR;AIBL;AUAR;URXR;BAGL;RID;RIML;AWCR;ASGR;BAGR;RIS;URYVL;RIFL;SMBDL;IL1R;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;RIVL;RMFR;CEPDL;AIYL;AWBR;SIADL;SIBDL;DVA;SIAVL;PVPR;URYDL;AVBR;OLLL;AVAL;AVDR;AVEL;AVER;SIBVL;AVBL;AVDL;OLLR;OLQVR;SIBDR;SAADR;AVKL;SAADL;HSNL;HSNR;URAVR;AVHL;RMGR;ADFL;URXL;AWAL;AVFL;PVPL;FLPL;AVJL;AVJR;IL1DL;BWM-DL01;BWM-DR01;ASKL;AUAL;AIML;ADLL;BWM-DR02;ADFR;RIAL;SIADR;SIBVR;BWM-VL04;BWM-DR04;ALMR;AWBL;GLRR;BWM-DL08;RIBL;RIBR;RIGR;RIGL;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;ASHL;RIR;ADEL;AIMR;RMEL;IL1DR,1,0.0
CEPshVR;CEPshDL;ASJR;RIH;BWM-VR04;RIMR;SMBVR;ADER;DVC;AVFR;URYVR;PVNL;RMFL;AIBR;AVAR;AIBL;AIYR;AUAR;URXR;BAGL;RID;RIML;AWCR;ASGR;BAGR;ASJL;PVQL;AWCL;RIS;RIVR;URYVL;RIFL;ASGL;SMBDL;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;RIVL;RICR;RMFR;CEPDL;ASHR;AIYL;AWBR;SIADL;SIBDL;DVA;SIAVL;PVPR;URYDL;AVBR;OLLL;AVAL;AVDR;AVEL;AVER;SIBVL;URYDR;AVBL;AVDL;OLLR;OLQVR;SIBDR;RICL;BWM-VL06;ADAR;SAADR;AVKL;SAADL;HSNL;HSNR;URAVR;AVHL;RMGR;RMHL;RMHR;ADAL;ADFL;URXL;AWAL;AVFL;PVPL;PLNL;FLPL;AVJL;AVJR;IL1L;GLRDR;IL2L;OLQVL;IL1DL;BWM-DL02;BWM-DL01;BWM-DR01;BWM-DR03;PVQR;ASKL;AUAL;AIML;ADLL;BWM-DR02;BWM-VR02;ADFR;RIAL;SIADR;SIBVR;OLQDL;BWM-VL04;RIFR;BWM-DR04;PVR;ALMR;AWBL;GLRR;BWM-VL02;BWM-DL05;BWM-DR05;BWM-DL08;PLNR;ALNL;RIBL;RIBR;RIGR;AIAR;RIGL;RMDDR;RMGL;AIZL;AIZR;AQR;ASHL;IL1VL;RIR;ADEL;AIAL;AIMR;RMEL;IL1DR,1,0.0
