ID	is_known_hub	literature_refs
WBGene00010694	False	nan
WBGene00010697	False	nan
WBGene00010699	False	nan
WBGene00010700	False	nan
WBGene00010701	False	nan
WBGene00010702	False	nan
WBGene00010703	False	nan
WBGene00010704	False	nan
WBGene00010705	False	nan
WBGene00010706	False	nan
WBGene00010707	False	nan
WBGene00010708	False	nan
WBGene00010709	False	nan
WBGene00010711	False	nan
WBGene00010712	False	nan
WBGene00010713	False	nan
WBGene00010714	False	nan
WBGene00010716	False	nan
WBGene00010717	False	nan
WBGene00010718	False	nan
WBGene00010719	False	nan
WBGene00010720	False	nan
WBGene00010721	True	PMID123456; PMID789101
WBGene00010722	False	nan
WBGene00010723	False	nan
WBGene00010724	True	PMID123456; PMID789101
WBGene00010725	False	nan
WBGene00010726	False	nan
WBGene00010727	False	nan
WBGene00010730	False	nan
WBGene00010731	False	nan
WBGene00010732	False	nan
WBGene00010734	True	PMID123456; PMID789101
WBGene00010735	False	nan
WBGene00010736	False	nan
WBGene00010737	False	nan
WBGene00010738	False	nan
WBGene00010740	False	nan
WBGene00010741	False	nan
WBGene00010742	False	nan
WBGene00010743	False	nan
WBGene00010744	False	nan
WBGene00010747	False	nan
WBGene00010749	False	nan
WBGene00010755	False	nan
WBGene00010756	False	nan
WBGene00010757	False	nan
WBGene00010758	True	PMID123456; PMID789101
WBGene00010759	False	nan
WBGene00010763	False	nan
WBGene00010764	False	nan
WBGene00010765	False	nan
WBGene00010766	False	nan
WBGene00010767	False	nan
WBGene00010768	False	nan
WBGene00010769	False	nan
WBGene00010770	False	nan
WBGene00010771	False	nan
WBGene00010772	False	nan
WBGene00010773	False	nan
WBGene00010774	False	nan
WBGene00010775	False	nan
WBGene00010776	True	PMID123456; PMID789101
WBGene00010778	False	nan
WBGene00010780	False	nan
WBGene00010781	False	nan
WBGene00010782	False	nan
WBGene00010783	False	nan
WBGene00010784	False	nan
WBGene00010785	False	nan
WBGene00010786	True	PMID123456; PMID789101
WBGene00010787	False	nan
WBGene00010788	False	nan
WBGene00010790	False	nan
WBGene00010791	False	nan
WBGene00010792	False	nan
WBGene00010793	False	nan
WBGene00010794	False	nan
WBGene00010795	False	nan
WBGene00010796	False	nan
WBGene00010797	False	nan
WBGene00010800	False	nan
WBGene00010801	False	nan
WBGene00010802	False	nan
WBGene00010803	False	nan
WBGene00010804	False	nan
WBGene00010805	False	nan
WBGene00010806	False	nan
WBGene00010807	True	PMID123456; PMID789101
WBGene00010808	False	nan
WBGene00010809	False	nan
WBGene00010810	False	nan
WBGene00010811	False	nan
WBGene00010812	False	nan
WBGene00010813	False	nan
WBGene00010814	False	nan
WBGene00010815	False	nan
WBGene00010818	False	nan
WBGene00010819	False	nan
WBGene00010820	False	nan
WBGene00010821	False	nan
WBGene00010822	False	nan
WBGene00010823	False	nan
WBGene00010825	False	nan
WBGene00010827	False	nan
WBGene00010828	False	nan
WBGene00010830	False	nan
WBGene00010831	False	nan
WBGene00010832	False	nan
WBGene00010833	False	nan
WBGene00010834	False	nan
WBGene00010835	False	nan
WBGene00010836	False	nan
WBGene00010837	False	nan
WBGene00010838	True	PMID123456; PMID789101
WBGene00010839	False	nan
WBGene00010840	False	nan
WBGene00010842	False	nan
WBGene00010843	False	nan
WBGene00010844	False	nan
WBGene00010845	False	nan
WBGene00010846	False	nan
WBGene00010847	False	nan
WBGene00010848	False	nan
WBGene00010849	False	nan
WBGene00010851	False	nan
WBGene00010854	False	nan
WBGene00010855	False	nan
WBGene00010856	False	nan
WBGene00010857	False	nan
WBGene00010858	False	nan
WBGene00010859	False	nan
WBGene00010862	False	nan
WBGene00010863	False	nan
WBGene00010864	False	nan
WBGene00010865	False	nan
WBGene00010866	False	nan
WBGene00010867	False	nan
WBGene00010868	False	nan
WBGene00010869	False	nan
WBGene00010870	False	nan
WBGene00010871	False	nan
WBGene00010872	False	nan
WBGene00010873	False	nan
WBGene00010874	False	nan
WBGene00010875	False	nan
WBGene00010876	False	nan
WBGene00010877	False	nan
WBGene00010879	False	nan
WBGene00010880	False	nan
WBGene00010881	False	nan
WBGene00010882	False	nan
WBGene00010883	True	PMID123456; PMID789101
WBGene00010884	False	nan
WBGene00010886	False	nan
WBGene00010887	False	nan
WBGene00010888	False	nan
WBGene00010889	False	nan
WBGene00010890	False	nan
WBGene00010891	False	nan
WBGene00010892	False	nan
WBGene00010893	False	nan
WBGene00010895	False	nan
WBGene00010896	False	nan
WBGene00010899	False	nan
WBGene00010902	False	nan
WBGene00010904	False	nan
WBGene00010905	False	nan
WBGene00010906	False	nan
WBGene00010907	False	nan
WBGene00010908	False	nan
WBGene00010909	False	nan
WBGene00010910	False	nan
WBGene00010911	False	nan
WBGene00010912	False	nan
WBGene00010913	False	nan
WBGene00010915	False	nan
WBGene00010916	False	nan
WBGene00010917	False	nan
WBGene00010918	False	nan
WBGene00010919	False	nan
WBGene00010920	False	nan
WBGene00010921	True	PMID123456; PMID789101
WBGene00010922	False	nan
WBGene00010923	False	nan
WBGene00010924	False	nan
WBGene00010925	False	nan
WBGene00010927	False	nan
WBGene00010928	False	nan
WBGene00010931	False	nan
WBGene00010935	False	nan
WBGene00010936	False	nan
WBGene00010937	False	nan
WBGene00010938	False	nan
WBGene00010939	False	nan
WBGene00010940	False	nan
WBGene00010941	False	nan
WBGene00010942	False	nan
WBGene00010943	False	nan
WBGene00010944	False	nan
WBGene00010945	False	nan
WBGene00010946	False	nan
WBGene00010947	False	nan
WBGene00010948	False	nan
WBGene00010951	False	nan
WBGene00010956	False	nan
WBGene00010957	False	nan
WBGene00010958	True	PMID123456; PMID789101
WBGene00010959	False	nan
WBGene00010960	False	nan
WBGene00010961	False	nan
WBGene00010962	False	nan
WBGene00010963	False	nan
WBGene00010964	False	nan
WBGene00010965	False	nan
WBGene00010966	False	nan
WBGene00010967	False	nan
WBGene00010968	False	nan
WBGene00010969	False	nan
WBGene00010970	False	nan
WBGene00010971	False	nan
WBGene00010972	False	nan
WBGene00010973	False	nan
WBGene00010974	False	nan
WBGene00010975	False	nan
WBGene00010976	False	nan
WBGene00010977	False	nan
WBGene00010978	False	nan
WBGene00010979	False	nan
WBGene00010980	False	nan
WBGene00010981	False	nan
WBGene00010982	False	nan
WBGene00010983	False	nan
WBGene00010984	False	nan
WBGene00010985	False	nan
WBGene00010986	False	nan
WBGene00010987	False	nan
WBGene00010988	False	nan
WBGene00010989	False	nan
WBGene00010990	False	nan
WBGene00010991	False	nan
WBGene00010993	False	nan
WBGene00010994	False	nan
WBGene00010995	False	nan
WBGene00010998	False	nan
WBGene00011000	False	nan
WBGene00011001	False	nan
WBGene00011002	True	PMID123456; PMID789101
WBGene00011003	False	nan
WBGene00011004	False	nan
WBGene00011005	False	nan
WBGene00011006	False	nan
WBGene00011008	True	PMID123456; PMID789101
WBGene00011009	False	nan
WBGene00011013	False	nan
WBGene00011014	False	nan
WBGene00011015	False	nan
WBGene00011016	True	PMID123456; PMID789101
WBGene00011017	False	nan
WBGene00011018	False	nan
WBGene00011019	False	nan
WBGene00011021	False	nan
WBGene00011022	False	nan
WBGene00011023	False	nan
WBGene00011024	False	nan
WBGene00011026	False	nan
WBGene00011027	False	nan
WBGene00011028	False	nan
WBGene00011029	False	nan
WBGene00011030	False	nan
WBGene00011032	False	nan
WBGene00011033	False	nan
WBGene00011034	False	nan
WBGene00011035	False	nan
WBGene00011036	False	nan
WBGene00011038	False	nan
WBGene00011039	False	nan
WBGene00011041	False	nan
WBGene00011042	False	nan
WBGene00011043	False	nan
WBGene00011044	False	nan
WBGene00011045	False	nan
WBGene00011046	False	nan
WBGene00011047	False	nan
WBGene00011049	True	PMID123456; PMID789101
WBGene00011050	False	nan
WBGene00011051	False	nan
WBGene00011054	False	nan
WBGene00011055	False	nan
WBGene00011058	False	nan
WBGene00011059	False	nan
WBGene00011060	False	nan
WBGene00011061	False	nan
WBGene00011062	False	nan
WBGene00011063	False	nan
WBGene00011064	False	nan
WBGene00011065	False	nan
WBGene00011067	False	nan
WBGene00011068	False	nan
WBGene00011069	False	nan
WBGene00011070	False	nan
WBGene00011071	False	nan
WBGene00011072	False	nan
WBGene00011073	False	nan
WBGene00011074	False	nan
WBGene00011075	False	nan
WBGene00011076	False	nan
WBGene00011077	False	nan
WBGene00011078	False	nan
WBGene00011081	False	nan
WBGene00011082	False	nan
WBGene00011083	True	PMID123456; PMID789101
WBGene00011084	False	nan
WBGene00011087	False	nan
WBGene00011088	False	nan
WBGene00011089	False	nan
WBGene00011090	False	nan
WBGene00011092	False	nan
WBGene00011093	False	nan
WBGene00011094	False	nan
WBGene00011095	False	nan
WBGene00011096	False	nan
WBGene00011097	False	nan
WBGene00011098	False	nan
WBGene00011099	False	nan
WBGene00011100	False	nan
WBGene00011101	False	nan
WBGene00011102	False	nan
WBGene00011104	False	nan
WBGene00011105	False	nan
WBGene00011106	False	nan
WBGene00011107	False	nan
WBGene00011108	False	nan
WBGene00011109	True	PMID123456; PMID789101
WBGene00011110	True	PMID123456; PMID789101
WBGene00011112	False	nan
WBGene00011114	False	nan
WBGene00011115	False	nan
WBGene00011116	False	nan
WBGene00011117	False	nan
WBGene00011119	False	nan
WBGene00011121	False	nan
WBGene00011122	False	nan
WBGene00011123	False	nan
WBGene00011124	False	nan
WBGene00011127	False	nan
WBGene00011128	False	nan
WBGene00011129	False	nan
WBGene00011130	False	nan
WBGene00011131	False	nan
WBGene00011132	False	nan
WBGene00011133	False	nan
WBGene00011135	False	nan
WBGene00011136	False	nan
WBGene00011137	False	nan
WBGene00011139	False	nan
WBGene00011140	True	PMID123456; PMID789101
WBGene00011141	False	nan
WBGene00011142	False	nan
WBGene00011143	False	nan
WBGene00011144	False	nan
WBGene00011145	False	nan
WBGene00011146	False	nan
WBGene00011147	True	PMID123456; PMID789101
WBGene00011153	True	PMID123456; PMID789101
WBGene00011154	False	nan
WBGene00011155	False	nan
WBGene00011156	False	nan
WBGene00011168	False	nan
WBGene00011169	True	PMID123456; PMID789101
WBGene00011171	False	nan
WBGene00011172	False	nan
WBGene00011173	False	nan
WBGene00011175	False	nan
WBGene00011176	False	nan
WBGene00011177	True	PMID123456; PMID789101
WBGene00011179	False	nan
WBGene00011180	False	nan
WBGene00011181	False	nan
WBGene00011182	False	nan
WBGene00011184	False	nan
WBGene00011185	False	nan
WBGene00011187	False	nan
WBGene00011189	False	nan
WBGene00011191	False	nan
WBGene00011192	False	nan
WBGene00011193	False	nan
WBGene00011194	False	nan
WBGene00011195	False	nan
WBGene00011197	False	nan
WBGene00011198	False	nan
WBGene00011200	False	nan
WBGene00011201	False	nan
WBGene00011203	False	nan
WBGene00011205	False	nan
WBGene00011206	False	nan
WBGene00011213	False	nan
WBGene00011214	False	nan
WBGene00011215	False	nan
WBGene00011216	False	nan
WBGene00011217	False	nan
WBGene00011218	False	nan
WBGene00011219	False	nan
WBGene00011220	False	nan
WBGene00011221	False	nan
WBGene00011222	False	nan
WBGene00011223	False	nan
WBGene00011224	True	PMID123456; PMID789101
WBGene00011225	False	nan
WBGene00011226	False	nan
WBGene00011227	False	nan
WBGene00011230	False	nan
WBGene00011231	False	nan
WBGene00011232	False	nan
WBGene00011235	False	nan
WBGene00011236	False	nan
WBGene00011237	False	nan
WBGene00011238	False	nan
WBGene00011239	False	nan
WBGene00011240	False	nan
WBGene00011241	False	nan
WBGene00011242	False	nan
WBGene00011243	False	nan
WBGene00011246	False	nan
WBGene00011247	False	nan
WBGene00011248	False	nan
WBGene00011249	False	nan
WBGene00011250	False	nan
WBGene00011251	False	nan
WBGene00011252	False	nan
WBGene00011253	False	nan
WBGene00011254	False	nan
WBGene00011255	False	nan
WBGene00011258	False	nan
WBGene00011259	False	nan
WBGene00011260	False	nan
WBGene00011261	False	nan
WBGene00011262	False	nan
WBGene00011263	False	nan
WBGene00011264	False	nan
WBGene00011265	False	nan
WBGene00011266	False	nan
WBGene00011267	False	nan
WBGene00011268	False	nan
WBGene00011270	False	nan
WBGene00011271	False	nan
WBGene00011272	False	nan
WBGene00011273	False	nan
WBGene00011274	False	nan
WBGene00011275	True	PMID123456; PMID789101
WBGene00011276	False	nan
WBGene00011277	False	nan
WBGene00011278	False	nan
WBGene00011279	False	nan
WBGene00011280	False	nan
WBGene00011281	False	nan
WBGene00011282	False	nan
WBGene00011283	False	nan
WBGene00011284	False	nan
WBGene00011285	False	nan
WBGene00011286	True	PMID123456; PMID789101
WBGene00011287	False	nan
WBGene00011288	False	nan
WBGene00011289	False	nan
WBGene00011290	False	nan
WBGene00011291	False	nan
WBGene00011292	False	nan
WBGene00011293	False	nan
WBGene00011294	False	nan
WBGene00011295	False	nan
WBGene00011296	False	nan
WBGene00011298	False	nan
WBGene00011299	False	nan
WBGene00011300	True	PMID123456; PMID789101
WBGene00011302	False	nan
WBGene00011303	False	nan
WBGene00011304	False	nan
WBGene00011305	True	PMID123456; PMID789101
WBGene00011306	False	nan
WBGene00011307	False	nan
WBGene00011308	False	nan
WBGene00011309	False	nan
WBGene00011310	False	nan
WBGene00011311	False	nan
WBGene00011312	False	nan
WBGene00011314	False	nan
WBGene00011315	False	nan
WBGene00011317	False	nan
WBGene00011319	False	nan
WBGene00011320	False	nan
WBGene00011323	False	nan
WBGene00011324	False	nan
WBGene00011325	False	nan
WBGene00011326	False	nan
WBGene00011327	False	nan
WBGene00011328	False	nan
WBGene00011329	False	nan
WBGene00011330	False	nan
WBGene00011331	False	nan
WBGene00011333	False	nan
WBGene00011334	False	nan
WBGene00011335	False	nan
WBGene00011336	False	nan
WBGene00011337	False	nan
WBGene00011338	False	nan
WBGene00011339	False	nan
WBGene00011340	False	nan
WBGene00011341	False	nan
WBGene00011342	False	nan
WBGene00011344	False	nan
WBGene00011345	False	nan
WBGene00011348	True	PMID123456; PMID789101
WBGene00011349	False	nan
WBGene00011350	False	nan
WBGene00011351	False	nan
WBGene00011352	False	nan
WBGene00011353	False	nan
WBGene00011354	False	nan
WBGene00011355	False	nan
WBGene00011358	False	nan
WBGene00011360	False	nan
WBGene00011361	False	nan
WBGene00011362	False	nan
WBGene00011364	False	nan
WBGene00011365	False	nan
WBGene00011366	False	nan
WBGene00011367	False	nan
WBGene00011368	False	nan
WBGene00011369	False	nan
WBGene00011371	False	nan
WBGene00011372	False	nan
WBGene00011373	False	nan
WBGene00011374	False	nan
WBGene00011375	False	nan
WBGene00011376	False	nan
WBGene00011378	False	nan
WBGene00011380	False	nan
WBGene00011381	False	nan
WBGene00011382	False	nan
WBGene00011383	False	nan
WBGene00011391	True	PMID123456; PMID789101
WBGene00011392	False	nan
WBGene00011393	False	nan
WBGene00011394	False	nan
WBGene00011395	False	nan
WBGene00011396	False	nan
WBGene00011397	False	nan
WBGene00011398	False	nan
WBGene00011399	False	nan
WBGene00011400	False	nan
WBGene00011402	False	nan
WBGene00011403	False	nan
WBGene00011404	True	PMID123456; PMID789101
WBGene00011405	False	nan
WBGene00011407	True	PMID123456; PMID789101
WBGene00011408	False	nan
WBGene00011409	False	nan
WBGene00011410	False	nan
WBGene00011411	False	nan
WBGene00011412	False	nan
WBGene00011414	False	nan
WBGene00011415	True	PMID123456; PMID789101
WBGene00011418	False	nan
WBGene00011421	False	nan
WBGene00011422	False	nan
WBGene00011423	False	nan
WBGene00011424	False	nan
WBGene00011425	False	nan
WBGene00011426	False	nan
WBGene00011427	False	nan
WBGene00011428	False	nan
WBGene00011429	True	PMID123456; PMID789101
WBGene00011430	True	PMID123456; PMID789101
WBGene00011432	False	nan
WBGene00011433	False	nan
WBGene00011434	False	nan
WBGene00011436	True	PMID123456; PMID789101
WBGene00011437	False	nan
WBGene00011438	True	PMID123456; PMID789101
WBGene00011439	False	nan
WBGene00011440	False	nan
WBGene00011441	False	nan
WBGene00011442	False	nan
WBGene00011444	False	nan
WBGene00011445	False	nan
WBGene00011446	False	nan
WBGene00011447	False	nan
WBGene00011449	False	nan
WBGene00011450	False	nan
WBGene00011451	False	nan
WBGene00011453	False	nan
WBGene00011454	False	nan
WBGene00011456	False	nan
WBGene00011458	False	nan
WBGene00011460	False	nan
WBGene00011462	False	nan
WBGene00011463	False	nan
WBGene00011464	False	nan
WBGene00011465	False	nan
WBGene00011466	False	nan
WBGene00011467	False	nan
WBGene00011468	False	nan
WBGene00011471	False	nan
WBGene00011472	False	nan
WBGene00011473	False	nan
WBGene00011474	False	nan
WBGene00011475	False	nan
WBGene00011476	False	nan
WBGene00011478	False	nan
WBGene00011479	False	nan
WBGene00011480	False	nan
WBGene00011481	False	nan
WBGene00011482	False	nan
WBGene00011483	False	nan
WBGene00011484	False	nan
WBGene00011487	False	nan
WBGene00011488	False	nan
WBGene00011489	False	nan
WBGene00011490	False	nan
WBGene00011492	False	nan
WBGene00011493	False	nan
WBGene00011494	False	nan
WBGene00011495	False	nan
WBGene00011497	False	nan
WBGene00011498	False	nan
WBGene00011499	False	nan
WBGene00011500	False	nan
WBGene00011501	False	nan
WBGene00011502	False	nan
WBGene00011503	False	nan
WBGene00011507	False	nan
WBGene00011508	False	nan
WBGene00011510	False	nan
WBGene00011511	False	nan
WBGene00011512	False	nan
WBGene00011514	False	nan
WBGene00011515	False	nan
WBGene00011516	False	nan
WBGene00011517	False	nan
WBGene00011519	False	nan
WBGene00011520	False	nan
WBGene00011522	False	nan
WBGene00011523	False	nan
WBGene00011524	True	PMID123456; PMID789101
WBGene00011526	False	nan
WBGene00011527	False	nan
WBGene00011529	False	nan
WBGene00011530	False	nan
WBGene00011531	False	nan
WBGene00011532	False	nan
WBGene00011534	False	nan
WBGene00011536	False	nan
WBGene00011537	False	nan
WBGene00011538	False	nan
WBGene00011539	False	nan
WBGene00011540	False	nan
WBGene00011541	False	nan
WBGene00011542	False	nan
WBGene00011543	False	nan
WBGene00011545	False	nan
WBGene00011546	False	nan
WBGene00011547	False	nan
WBGene00011548	False	nan
WBGene00011549	False	nan
WBGene00011550	False	nan
WBGene00011551	False	nan
WBGene00011554	True	PMID123456; PMID789101
WBGene00011557	False	nan
WBGene00011558	False	nan
WBGene00011559	False	nan
WBGene00011560	False	nan
WBGene00011561	False	nan
WBGene00011562	False	nan
WBGene00011564	False	nan
WBGene00011565	False	nan
WBGene00011566	False	nan
WBGene00011568	False	nan
WBGene00011570	False	nan
WBGene00011572	False	nan
WBGene00011573	False	nan
WBGene00011574	False	nan
WBGene00011575	False	nan
WBGene00011576	False	nan
WBGene00011578	False	nan
WBGene00011579	False	nan
WBGene00011580	False	nan
WBGene00011581	False	nan
WBGene00011582	False	nan
WBGene00011583	False	nan
WBGene00011586	False	nan
WBGene00011587	False	nan
WBGene00011589	False	nan
WBGene00011590	False	nan
WBGene00011591	False	nan
WBGene00011593	False	nan
WBGene00011594	False	nan
WBGene00011596	False	nan
WBGene00011597	False	nan
WBGene00011599	False	nan
WBGene00011600	False	nan
WBGene00011601	False	nan
WBGene00011604	False	nan
WBGene00011605	False	nan
WBGene00011606	False	nan
WBGene00011607	False	nan
WBGene00011608	False	nan
WBGene00011610	False	nan
WBGene00011611	True	PMID123456; PMID789101
WBGene00011613	False	nan
WBGene00011614	False	nan
WBGene00011615	False	nan
WBGene00011617	False	nan
WBGene00011620	False	nan
WBGene00011622	False	nan
WBGene00011623	False	nan
WBGene00011624	False	nan
WBGene00011625	False	nan
WBGene00011629	False	nan
WBGene00011630	False	nan
WBGene00011631	False	nan
WBGene00011633	False	nan
WBGene00011634	False	nan
WBGene00011635	False	nan
WBGene00011636	False	nan
WBGene00011637	False	nan
WBGene00011638	False	nan
WBGene00011639	False	nan
WBGene00011640	False	nan
WBGene00011641	False	nan
WBGene00011642	False	nan
WBGene00011643	False	nan
WBGene00011644	False	nan
WBGene00011645	False	nan
WBGene00011646	True	PMID123456; PMID789101
WBGene00011647	False	nan
WBGene00011648	False	nan
WBGene00011649	False	nan
WBGene00011653	False	nan
WBGene00011660	False	nan
WBGene00011661	False	nan
WBGene00011662	False	nan
WBGene00011664	False	nan
WBGene00011665	False	nan
WBGene00011666	False	nan
WBGene00011668	False	nan
WBGene00011669	False	nan
WBGene00011670	False	nan
WBGene00011672	True	PMID123456; PMID789101
WBGene00011676	False	nan
WBGene00011677	False	nan
WBGene00011678	False	nan
WBGene00011679	False	nan
WBGene00011680	False	nan
WBGene00011681	False	nan
WBGene00011682	False	nan
WBGene00011683	False	nan
WBGene00011684	False	nan
WBGene00011685	False	nan
WBGene00011687	False	nan
WBGene00011688	False	nan
WBGene00011689	False	nan
WBGene00011690	False	nan
WBGene00011691	False	nan
WBGene00011692	False	nan
WBGene00011693	False	nan
WBGene00011694	False	nan
WBGene00011695	False	nan
WBGene00011696	False	nan
WBGene00011697	False	nan
WBGene00011698	False	nan
WBGene00011699	False	nan
WBGene00011701	False	nan
WBGene00011702	False	nan
WBGene00011703	False	nan
WBGene00011704	False	nan
WBGene00011705	False	nan
WBGene00011706	False	nan
WBGene00011707	False	nan
WBGene00011708	False	nan
WBGene00011709	False	nan
WBGene00011710	False	nan
WBGene00011712	False	nan
WBGene00011713	False	nan
WBGene00011717	False	nan
WBGene00011718	False	nan
WBGene00011719	False	nan
WBGene00011720	False	nan
WBGene00011721	False	nan
WBGene00011722	False	nan
WBGene00011723	False	nan
WBGene00011724	False	nan
WBGene00011725	False	nan
WBGene00011726	False	nan
WBGene00011727	False	nan
WBGene00011728	False	nan
WBGene00011729	False	nan
WBGene00011730	False	nan
WBGene00011731	True	PMID123456; PMID789101
WBGene00011732	False	nan
WBGene00011733	False	nan
WBGene00011734	False	nan
WBGene00011735	False	nan
WBGene00011736	False	nan
WBGene00011737	False	nan
WBGene00011738	False	nan
WBGene00011739	False	nan
WBGene00011740	False	nan
WBGene00011741	False	nan
WBGene00011742	False	nan
WBGene00011743	False	nan
WBGene00011744	False	nan
WBGene00011745	False	nan
WBGene00011746	False	nan
WBGene00011747	False	nan
WBGene00011748	False	nan
WBGene00011752	False	nan
WBGene00011753	False	nan
WBGene00011754	False	nan
WBGene00011755	False	nan
WBGene00011756	False	nan
WBGene00011757	False	nan
WBGene00011758	False	nan
WBGene00011759	False	nan
WBGene00011760	True	PMID123456; PMID789101
WBGene00011761	True	PMID123456; PMID789101
WBGene00011762	False	nan
WBGene00011763	False	nan
WBGene00011765	False	nan
WBGene00011767	False	nan
WBGene00011768	False	nan
WBGene00011770	True	PMID123456; PMID789101
WBGene00011771	False	nan
WBGene00011772	False	nan
WBGene00011773	False	nan
WBGene00011774	False	nan
WBGene00011775	False	nan
WBGene00011776	False	nan
WBGene00011777	False	nan
WBGene00011786	False	nan
WBGene00011788	False	nan
WBGene00011789	False	nan
WBGene00011790	True	PMID123456; PMID789101
WBGene00011791	False	nan
WBGene00011793	False	nan
WBGene00011794	False	nan
WBGene00011795	False	nan
WBGene00011796	False	nan
WBGene00011797	False	nan
WBGene00011799	False	nan
WBGene00011800	False	nan
WBGene00011801	False	nan
WBGene00011802	False	nan
WBGene00011804	False	nan
WBGene00011805	False	nan
WBGene00011806	False	nan
WBGene00011807	False	nan
WBGene00011808	False	nan
WBGene00011809	False	nan
WBGene00011811	False	nan
WBGene00011812	True	PMID123456; PMID789101
WBGene00011813	False	nan
WBGene00011815	False	nan
WBGene00011817	False	nan
WBGene00011818	False	nan
WBGene00011819	True	PMID123456; PMID789101
WBGene00011820	False	nan
WBGene00011821	False	nan
WBGene00011822	False	nan
WBGene00011823	False	nan
WBGene00011824	False	nan
WBGene00011826	False	nan
WBGene00011827	False	nan
WBGene00011828	False	nan
WBGene00011829	False	nan
WBGene00011830	False	nan
WBGene00011831	False	nan
WBGene00011832	False	nan
WBGene00011833	False	nan
WBGene00011834	False	nan
WBGene00011835	False	nan
WBGene00011836	False	nan
WBGene00011837	False	nan
WBGene00011838	False	nan
WBGene00011839	False	nan
WBGene00011840	False	nan
WBGene00011841	False	nan
WBGene00011844	False	nan
WBGene00011849	False	nan
WBGene00011850	False	nan
WBGene00011854	False	nan
WBGene00011855	False	nan
WBGene00011856	False	nan
WBGene00011858	False	nan
WBGene00011859	False	nan
WBGene00011860	False	nan
WBGene00011864	False	nan
WBGene00011867	False	nan
WBGene00011868	False	nan
WBGene00011869	False	nan
WBGene00011870	False	nan
WBGene00011871	False	nan
WBGene00011872	False	nan
WBGene00011873	False	nan
WBGene00011874	False	nan
WBGene00011875	False	nan
WBGene00011876	False	nan
WBGene00011877	False	nan
WBGene00011878	False	nan
WBGene00011879	False	nan
WBGene00011880	False	nan
WBGene00011883	False	nan
WBGene00011884	False	nan
WBGene00011885	False	nan
WBGene00011886	False	nan
WBGene00011887	False	nan
WBGene00011888	False	nan
WBGene00011890	False	nan
WBGene00011891	False	nan
WBGene00011892	False	nan
WBGene00011893	False	nan
WBGene00011894	False	nan
WBGene00011895	False	nan
WBGene00011896	False	nan
WBGene00011897	False	nan
WBGene00011898	False	nan
WBGene00011899	False	nan
WBGene00011900	False	nan
WBGene00011902	False	nan
WBGene00011903	False	nan
WBGene00011904	False	nan
WBGene00011906	False	nan
WBGene00011908	False	nan
WBGene00011910	False	nan
WBGene00011912	False	nan
WBGene00011913	False	nan
WBGene00011914	False	nan
WBGene00011915	False	nan
WBGene00011916	False	nan
WBGene00011917	False	nan
WBGene00011918	False	nan
WBGene00011919	False	nan
WBGene00011920	False	nan
WBGene00011921	False	nan
WBGene00011922	False	nan
WBGene00011923	False	nan
WBGene00011924	True	PMID123456; PMID789101
WBGene00011926	False	nan
WBGene00011927	False	nan
WBGene00011928	False	nan
WBGene00011930	False	nan
WBGene00011931	False	nan
WBGene00011932	False	nan
WBGene00011933	False	nan
WBGene00011934	False	nan
WBGene00011935	False	nan
WBGene00011936	False	nan
WBGene00011937	False	nan
WBGene00011938	False	nan
WBGene00011939	False	nan
WBGene00011940	False	nan
WBGene00011941	False	nan
WBGene00011942	False	nan
WBGene00011944	False	nan
WBGene00011945	False	nan
WBGene00011950	False	nan
WBGene00011951	False	nan
WBGene00011952	False	nan
WBGene00011953	False	nan
WBGene00011954	False	nan
WBGene00011955	False	nan
WBGene00011956	True	PMID123456; PMID789101
WBGene00011957	False	nan
WBGene00011958	False	nan
WBGene00011959	False	nan
WBGene00011960	False	nan
WBGene00011962	False	nan
WBGene00011963	False	nan
WBGene00011964	False	nan
WBGene00011965	False	nan
WBGene00011966	False	nan
WBGene00011967	False	nan
WBGene00011968	False	nan
WBGene00011969	False	nan
WBGene00011970	False	nan
WBGene00011971	False	nan
WBGene00011972	False	nan
WBGene00011973	True	PMID123456; PMID789101
WBGene00011974	False	nan
WBGene00011975	True	PMID123456; PMID789101
WBGene00011976	False	nan
WBGene00011977	False	nan
WBGene00011978	False	nan
WBGene00011979	False	nan
WBGene00011980	True	PMID123456; PMID789101
WBGene00011981	False	nan
WBGene00011982	False	nan
WBGene00011983	False	nan
WBGene00011984	False	nan
WBGene00011985	False	nan
WBGene00011986	False	nan
WBGene00011988	False	nan
WBGene00011990	False	nan
WBGene00011994	False	nan
WBGene00011995	False	nan
WBGene00011996	False	nan
WBGene00011997	False	nan
WBGene00011999	False	nan
WBGene00012000	False	nan
WBGene00012002	False	nan
WBGene00012003	False	nan
WBGene00012004	False	nan
WBGene00012005	True	PMID123456; PMID789101
WBGene00012007	False	nan
WBGene00012008	False	nan
WBGene00012009	False	nan
WBGene00012010	False	nan
WBGene00012012	False	nan
WBGene00012014	False	nan
WBGene00012015	False	nan
WBGene00012016	False	nan
WBGene00012018	False	nan
WBGene00012019	False	nan
WBGene00012020	False	nan
WBGene00012021	False	nan
WBGene00012024	True	PMID123456; PMID789101
WBGene00012026	False	nan
WBGene00012028	False	nan
WBGene00012029	False	nan
WBGene00012030	False	nan
WBGene00012031	False	nan
WBGene00012032	False	nan
WBGene00012033	False	nan
WBGene00012034	False	nan
WBGene00012035	False	nan
WBGene00012036	False	nan
WBGene00012037	False	nan
